Date,Open,High,Low,Close,Adj Close,Volume
1996-10-28,114.370003,114.480003,112.949997,113.099998,113.099998,0
1996-11-04,113.279999,114.680000,111.349998,111.540001,111.540001,0
1996-11-11,111.510002,111.959999,110.550003,111.010002,111.010002,0
1996-11-18,110.879997,111.870003,110.800003,111.389999,111.389999,0
1996-11-25,112.620003,114.050003,112.290001,113.820000,113.820000,0
1996-12-02,113.739998,114.790001,111.730003,112.980003,112.980003,0
1996-12-09,113.120003,114.000000,112.430000,113.800003,113.800003,0
1996-12-16,113.980003,114.410004,113.250000,114.199997,114.199997,0
1996-12-23,114.150002,116.120003,113.839996,115.379997,115.379997,0
1996-12-30,115.690002,116.730003,115.279999,116.709999,116.709999,0
1997-01-06,116.699997,116.980003,114.800003,116.050003,116.050003,0
1997-01-13,116.129997,117.480003,115.879997,117.330002,117.330002,0
1997-01-20,117.379997,120.150002,117.250000,118.699997,118.699997,0
1997-01-27,119.000000,122.500000,118.900002,121.080002,121.080002,0
1997-02-03,121.300003,124.720001,121.250000,123.150002,123.150002,0
1997-02-10,122.300003,124.820000,122.279999,124.410004,124.410004,0
1997-02-17,124.550003,124.669998,122.410004,123.239998,123.239998,0
1997-02-24,122.000000,122.620003,119.900002,120.400002,120.400002,0
1997-03-03,120.680000,122.279999,120.419998,122.110001,122.110001,0
1997-03-10,121.760002,124.129997,121.099998,123.269997,123.269997,0
1997-03-17,123.449997,123.769997,122.099998,122.750000,122.750000,0
1997-03-24,122.550003,124.349998,122.150002,123.650002,123.650002,0
1997-03-31,123.970001,124.500000,121.349998,124.220001,124.220001,0
1997-04-07,124.370003,127.099998,123.949997,126.099998,126.099998,0
1997-04-14,126.419998,126.779999,125.470001,125.839996,125.839996,0
1997-04-21,125.279999,126.379997,125.040001,126.160004,126.160004,0
1997-04-28,126.910004,127.459999,126.019997,126.550003,126.550003,0
1997-05-05,126.639999,126.800003,118.959999,120.000000,120.000000,0
1997-05-12,118.199997,119.650002,114.660004,115.449997,115.449997,0
1997-05-19,115.699997,116.489998,111.879997,115.480003,115.480003,0
1997-05-26,116.300003,116.809998,115.089996,116.019997,116.019997,0
1997-06-02,115.900002,116.830002,114.180000,114.180000,114.180000,0
1997-06-09,114.000000,115.730003,110.510002,115.000000,115.000000,0
1997-06-16,114.150002,115.220001,112.800003,115.150002,115.150002,0
1997-06-23,115.089996,115.620003,113.000000,114.519997,114.519997,0
1997-06-30,114.559998,115.290001,112.930000,114.150002,114.150002,0
1997-07-07,113.790001,114.320000,112.110001,114.160004,114.160004,0
1997-07-14,113.830002,116.480003,113.250000,115.529999,115.529999,0
1997-07-21,115.400002,117.080002,114.760002,116.830002,116.830002,0
1997-07-28,116.870003,119.169998,116.900002,118.629997,118.629997,0
1997-08-04,118.599998,119.580002,114.230003,114.680000,114.680000,0
1997-08-11,114.980003,118.699997,114.800003,117.050003,117.050003,0
1997-08-18,117.150002,118.540001,116.849998,118.360001,118.360001,0
1997-08-25,118.029999,121.199997,117.599998,120.480003,120.480003,0
1997-09-01,120.480003,121.779999,120.150002,121.220001,121.220001,0
1997-09-08,121.199997,121.650002,118.150002,120.879997,120.879997,0
1997-09-15,120.940002,122.529999,119.849998,121.800003,121.800003,0
1997-09-22,121.949997,123.059998,119.199997,121.250000,121.250000,0
1997-09-29,121.250000,122.480003,120.150002,122.120003,122.120003,0
1997-10-06,121.849998,122.660004,119.580002,120.300003,120.300003,0
1997-10-13,120.269997,121.769997,119.300003,120.540001,120.540001,0
1997-10-20,120.529999,122.379997,120.169998,122.099998,122.099998,0
1997-10-27,122.050003,122.290001,118.650002,120.459999,120.459999,0
1997-11-03,120.110001,124.449997,119.930000,124.099998,124.099998,0
1997-11-10,124.150002,127.150002,123.779999,126.050003,126.050003,0
1997-11-17,126.019997,127.459999,124.199997,126.500000,126.500000,0
1997-11-24,126.510002,128.000000,126.300003,127.790001,127.790001,0
1997-12-01,127.790001,130.520004,127.599998,129.830002,129.830002,0
1997-12-08,129.839996,130.820007,128.279999,130.350006,130.350006,0
1997-12-15,130.369995,131.559998,125.699997,129.399994,129.399994,0
1997-12-22,129.339996,130.740005,129.050003,129.880005,129.880005,0
1997-12-29,129.860001,132.600006,129.220001,132.199997,132.199997,0
1998-01-05,132.100006,134.399994,130.490005,131.520004,131.520004,0
1998-01-12,131.490005,133.100006,128.000000,128.770004,128.770004,0
1998-01-19,128.720001,129.779999,125.199997,125.419998,125.419998,0
1998-01-26,125.440002,127.750000,124.250000,126.419998,126.419998,0
1998-02-02,126.449997,127.000000,122.750000,124.260002,124.260002,0
1998-02-09,124.199997,125.699997,122.349998,125.669998,125.669998,0
1998-02-16,125.680000,128.339996,125.440002,127.949997,127.949997,0
1998-02-23,127.910004,129.000000,125.750000,126.050003,126.050003,0
1998-03-02,126.040001,128.449997,124.589996,127.629997,127.629997,0
1998-03-09,127.680000,129.669998,127.000000,127.750000,127.750000,0
1998-03-16,127.680000,131.300003,127.650002,130.360001,130.360001,0
1998-03-23,130.350006,130.850006,127.820000,130.130005,130.130005,0
1998-03-30,130.089996,135.399994,129.949997,135.119995,135.119995,0
1998-04-06,135.070007,135.149994,127.349998,128.990005,128.990005,0
1998-04-13,128.800003,132.179993,127.550003,131.899994,131.899994,0
1998-04-20,131.940002,132.410004,129.350006,130.899994,130.899994,0
1998-04-27,131.100006,133.460007,130.720001,133.429993,133.429993,0
1998-05-04,133.360001,133.600006,131.250000,133.100006,133.100006,0
1998-05-11,133.149994,134.789993,132.199997,134.770004,134.770004,0
1998-05-18,134.789993,136.750000,134.740005,136.250000,136.250000,0
1998-05-25,136.350006,139.220001,136.240005,138.500000,138.500000,0
1998-06-01,138.300003,140.059998,137.399994,140.059998,140.059998,0
1998-06-08,140.070007,144.750000,139.779999,144.199997,144.199997,0
1998-06-15,144.210007,146.750000,133.649994,138.190002,138.190002,0
1998-06-22,138.250000,142.979996,137.100006,142.399994,142.399994,0
1998-06-29,142.789993,143.350006,137.429993,139.350006,139.350006,0
1998-07-06,140.750000,143.750000,138.080002,143.750000,143.750000,0
1998-07-13,143.949997,144.279999,138.580002,139.699997,139.699997,0
1998-07-20,139.100006,142.050003,138.529999,141.410004,141.410004,0
1998-07-27,141.710007,144.850006,140.699997,144.850006,144.850006,0
1998-08-03,145.000000,146.300003,143.350006,146.300003,146.300003,0
1998-08-10,146.399994,147.630005,144.300003,146.259995,146.259995,0
1998-08-17,146.259995,146.860001,141.380005,145.059998,145.059998,0
1998-08-24,144.850006,145.220001,140.000000,141.149994,141.149994,0
1998-08-31,141.100006,142.500000,132.929993,133.800003,133.800003,0
1998-09-07,133.850006,138.259995,129.100006,131.399994,131.399994,0
1998-09-14,131.350006,135.770004,130.899994,133.279999,133.279999,0
1998-09-21,133.250000,137.190002,132.320007,136.440002,136.440002,0
1998-09-28,136.399994,136.860001,133.009995,135.699997,135.699997,0
1998-10-05,134.919998,135.850006,111.629997,117.349998,117.349998,0
1998-10-12,117.000000,120.370003,113.500000,114.169998,114.169998,0
1998-10-19,114.000000,119.529999,113.800003,118.239998,118.239998,0
1998-10-26,118.680000,119.750000,114.989998,115.230003,115.230003,0
1998-11-02,115.220001,119.349998,114.400002,119.320000,119.320000,0
1998-11-09,119.250000,124.080002,119.099998,122.239998,122.239998,0
1998-11-16,122.230003,122.650002,118.480003,120.610001,120.610001,0
1998-11-23,120.580002,123.500000,120.150002,123.269997,123.269997,0
1998-11-30,123.239998,124.029999,117.300003,118.459999,118.459999,0
1998-12-07,118.449997,120.480003,116.199997,116.300003,116.300003,0
1998-12-14,116.389999,117.379997,114.449997,115.720001,115.720001,0
1998-12-21,115.709999,117.449997,114.650002,116.120003,116.120003,0
1998-12-28,116.120003,117.019997,112.510002,113.349998,113.349998,0
1999-01-04,113.300003,114.339996,109.750000,110.500000,110.500000,0
1999-01-11,110.220001,114.500000,108.199997,114.199997,114.199997,0
1999-01-18,114.150002,114.989998,112.300003,114.419998,114.419998,0
1999-01-25,114.349998,116.809998,113.209999,115.949997,115.949997,0
1999-02-01,115.820000,116.000000,111.300003,113.019997,113.019997,0
1999-02-08,112.970001,115.739998,112.580002,114.019997,114.019997,0
1999-02-15,114.029999,121.400002,113.750000,121.290001,121.290001,0
1999-02-22,121.349998,122.500000,118.400002,119.250000,119.250000,0
1999-03-01,119.269997,123.730003,118.839996,122.830002,122.830002,0
1999-03-08,122.839996,123.160004,118.620003,119.029999,119.029999,0
1999-03-15,119.029999,119.370003,116.739998,116.940002,116.940002,0
1999-03-22,116.930000,120.559998,116.889999,120.400002,120.400002,0
1999-03-29,120.449997,120.980003,118.099998,120.650002,120.650002,0
1999-04-05,120.639999,121.970001,120.339996,120.879997,120.879997,0
1999-04-12,120.800003,120.849998,117.400002,117.769997,117.769997,0
1999-04-19,117.769997,120.400002,117.449997,119.260002,119.260002,0
1999-04-26,119.230003,120.550003,118.290001,119.500000,119.500000,0
1999-05-03,119.500000,121.459999,119.400002,120.919998,120.919998,0
1999-05-10,120.970001,123.080002,120.220001,122.860001,122.860001,0
1999-05-17,122.849998,124.949997,122.589996,124.019997,124.019997,0
1999-05-24,124.269997,124.269997,119.699997,121.709999,121.709999,0
1999-05-31,121.709999,122.459999,120.300003,122.360001,122.360001,0
1999-06-07,121.989998,121.989998,117.589996,118.099998,118.099998,0
1999-06-14,118.089996,120.919998,117.849998,120.650002,120.650002,0
1999-06-21,120.639999,122.550003,120.559998,121.410004,121.410004,0
1999-06-28,121.410004,121.870003,120.500000,121.040001,121.040001,0
1999-07-05,121.019997,122.849998,120.870003,122.339996,122.339996,0
1999-07-12,122.339996,122.529999,120.089996,120.970001,120.970001,0
1999-07-19,120.970001,121.010002,116.129997,116.720001,116.720001,0
1999-07-26,116.720001,117.360001,114.099998,114.680000,114.680000,0
1999-08-02,114.680000,115.699997,113.580002,114.599998,114.599998,0
1999-08-09,115.209999,116.300003,114.309998,115.849998,115.849998,0
1999-08-16,115.830002,115.879997,110.690002,111.250000,111.250000,0
1999-08-23,111.250000,112.800003,110.370003,111.010002,111.010002,0
1999-08-30,111.010002,111.580002,108.620003,109.629997,109.629997,0
1999-09-06,109.650002,111.400002,107.500000,108.839996,108.839996,0
1999-09-13,108.839996,109.139999,103.150002,107.540001,107.540001,0
1999-09-20,107.570000,108.160004,103.419998,105.129997,105.129997,0
1999-09-27,105.160004,107.320000,103.830002,105.080002,105.080002,0
1999-10-04,105.059998,107.980003,104.550003,107.410004,107.410004,0
1999-10-11,107.410004,108.000000,105.180000,105.400002,105.400002,0
1999-10-18,105.400002,106.660004,104.739998,105.769997,105.769997,0
