Date,Open,High,Low,Close,Adj Close,Volume
2008-10-06,1.766004,1.769129,1.681209,1.714413,1.714413,0
2008-10-13,1.714560,1.762394,1.694599,1.731302,1.731302,0
2008-10-20,1.730493,1.751651,1.529496,1.584635,1.584635,0
2008-10-27,1.587201,1.665806,1.530339,1.611708,1.611708,0
2008-11-03,1.611708,1.639613,1.554195,1.578856,1.578856,0
2008-11-10,1.579529,1.587982,1.459194,1.466706,1.466706,0
2008-11-17,1.466792,1.524483,1.466297,1.493094,1.493094,0
2008-11-24,1.491714,1.552096,1.485862,1.534778,1.534778,0
2008-12-01,1.535367,1.535792,1.449506,1.470394,1.470394,0
2008-12-08,1.470264,1.511396,1.468493,1.499498,1.499498,0
2008-12-15,1.499003,1.571512,1.481701,1.497208,1.497208,0
2008-12-22,1.497499,1.519711,1.458491,1.466598,1.466598,0
2008-12-29,1.466491,1.480253,1.440279,1.453193,1.453193,0
2009-01-05,1.451927,1.536004,1.444002,1.508341,1.508341,0
2009-01-12,1.509502,1.511556,1.448016,1.488295,1.488295,0
2009-01-19,1.488405,1.490868,1.352997,1.361934,1.361934,0
2009-01-26,1.363196,1.456304,1.355473,1.438456,1.438456,0
2009-02-02,1.438952,1.486790,1.405995,1.482008,1.482008,0
2009-02-09,1.481503,1.497096,1.414907,1.424096,1.424096,0
2009-02-16,1.423690,1.445693,1.410955,1.437608,1.437608,0
2009-02-23,1.437505,1.465695,1.411951,1.422394,1.422394,0
2009-03-02,1.422900,1.428633,1.396999,1.416029,1.416029,0
2009-03-09,1.416471,1.417816,1.366512,1.395927,1.395927,0
2009-03-16,1.396492,1.459194,1.387097,1.447995,1.447995,0
2009-03-23,1.447807,1.477148,1.423954,1.429592,1.429592,0
2009-03-30,1.428510,1.489891,1.412090,1.488693,1.488693,0
2009-04-06,1.488804,1.494992,1.460046,1.465631,1.465631,0
2009-04-13,1.465996,1.506478,1.461091,1.480801,1.480801,0
2009-04-20,1.481503,1.481503,1.442044,1.465695,1.465695,0
2009-04-27,1.465695,1.494098,1.451990,1.491091,1.491091,0
2009-05-04,1.494009,1.526391,1.484340,1.520011,1.520011,0
2009-05-11,1.520219,1.535108,1.506796,1.516691,1.516691,0
2009-05-18,1.516806,1.594311,1.512516,1.592991,1.592991,0
2009-05-25,1.592712,1.623508,1.578283,1.617861,1.617861,0
2009-06-01,1.617887,1.666167,1.592788,1.595202,1.595202,0
2009-06-08,1.594998,1.662151,1.580578,1.642576,1.642576,0
2009-06-15,1.642711,1.655109,1.619433,1.647338,1.647338,0
2009-06-22,1.647501,1.660495,1.621613,1.651610,1.651610,0
2009-06-29,1.651337,1.674201,1.628585,1.629142,1.629142,0
2009-07-06,1.629195,1.637197,1.598696,1.621087,1.621087,0
2009-07-13,1.621403,1.646904,1.603798,1.636902,1.636902,0
2009-07-20,1.654534,1.654534,1.640958,1.641147,1.641147,0
2009-07-27,1.648587,1.677881,1.634387,1.677205,1.677205,0
2009-08-03,1.694398,1.700507,1.667389,1.668112,1.668112,0
2009-08-10,1.647799,1.658100,1.646931,1.648995,1.648995,0
2009-08-17,1.633613,1.659310,1.633293,1.651391,1.651391,0
2009-08-24,1.641309,1.642009,1.622692,1.626889,1.626889,0
2009-08-31,1.628771,1.642009,1.612045,1.641605,1.641605,0
2009-09-07,1.633613,1.668112,1.633400,1.665806,1.665806,0
2009-09-14,1.659448,1.661406,1.624036,1.625303,1.625303,0
2009-09-21,1.622218,1.640393,1.582829,1.586798,1.586798,0
2009-09-28,1.588562,1.601204,1.587906,1.593194,1.593194,0
2009-10-05,1.593498,1.606710,1.584008,1.585389,1.585389,0
2009-10-12,1.580803,1.637010,1.580803,1.635403,1.635403,0
2009-10-19,1.639989,1.663395,1.626889,1.627392,1.627392,0
2009-10-26,1.628399,1.660440,1.625408,1.641551,1.641551,0
2009-11-02,1.641524,1.667500,1.626519,1.663202,1.663202,0
2009-11-09,1.662593,1.684409,1.652101,1.672716,1.672716,0
2009-11-16,1.673556,1.687792,1.646389,1.650492,1.650492,0
2009-11-23,1.650710,1.674537,1.628399,1.650792,1.650792,0
2009-11-30,1.649403,1.672213,1.638485,1.647202,1.647202,0
2009-12-07,1.647501,1.651800,1.617102,1.622192,1.622192,0
2009-12-14,1.624379,1.641147,1.605678,1.613189,1.613189,0
2009-12-21,1.613502,1.616580,1.590609,1.595685,1.595685,0
2009-12-28,1.596195,1.623693,1.583908,1.613997,1.613997,0
2010-01-04,1.613710,1.623904,1.590078,1.609010,1.609010,0
2010-01-11,1.608260,1.635109,1.606606,1.628293,1.628293,0
2010-01-18,1.629408,1.645765,1.608105,1.611474,1.611474,0
2010-01-25,1.611500,1.627631,1.594007,1.597597,1.597597,0
2010-02-01,1.597393,1.606994,1.556299,1.560208,1.560208,0
2010-02-08,1.559795,1.576541,1.553784,1.566809,1.566809,0
2010-02-15,1.567890,1.581778,1.536311,1.546408,1.546408,0
2010-02-22,1.546838,1.557196,1.513409,1.518050,1.518050,0
2010-03-01,1.518511,1.520404,1.483944,1.514784,1.514784,0
2010-03-08,1.514876,1.521838,1.487409,1.519965,1.519965,0
2010-03-15,1.519549,1.537066,1.498509,1.499992,1.499992,0
2010-03-22,1.499430,1.511305,1.480560,1.491669,1.491669,0
2010-03-29,1.492092,1.529964,1.489492,1.526811,1.526811,0
2010-04-05,1.526997,1.547006,1.513409,1.542186,1.542186,0
2010-04-12,1.542496,1.552289,1.527021,1.529099,1.529099,0
2010-04-19,1.529496,1.547173,1.519803,1.537894,1.537894,0
2010-04-26,1.537894,1.549499,1.513409,1.530409,1.530409,0
2010-05-03,1.530597,1.531206,1.449065,1.477301,1.477301,0
2010-05-10,1.477803,1.505095,1.450032,1.453996,1.453996,0
2010-05-17,1.453996,1.453996,1.423893,1.446404,1.446404,0
2010-05-24,1.446404,1.460856,1.426391,1.444502,1.444502,0
2010-05-31,1.445108,1.476996,1.441005,1.441795,1.441795,0
2010-06-07,1.442003,1.475209,1.435050,1.458109,1.458109,0
2010-06-14,1.458491,1.488804,1.457280,1.484406,1.484406,0
2010-06-21,1.484208,1.507909,1.469594,1.504597,1.504597,0
2010-06-28,1.504597,1.522951,1.487852,1.519526,1.519526,0
2010-07-05,1.519503,1.523926,1.505344,1.507159,1.507159,0
2010-07-12,1.507205,1.546695,1.495260,1.530597,1.530597,0
2010-07-19,1.530503,1.544927,1.513226,1.542496,1.542496,0
2010-07-26,1.542496,1.573391,1.542305,1.570204,1.570204,0
2010-08-02,1.570598,1.599591,1.570007,1.589143,1.589143,0
2010-08-09,1.597495,1.599616,1.556202,1.558774,1.558774,0
2010-08-16,1.560306,1.569736,1.547389,1.557705,1.557705,0
2010-08-23,1.554896,1.561597,1.537799,1.552000,1.552000,0
2010-08-30,1.553712,1.557827,1.533554,1.539598,1.539598,0
2010-09-06,1.545189,1.553012,1.529894,1.542591,1.542591,0
2010-09-13,1.537610,1.572599,1.534990,1.562817,1.562817,0
2010-09-20,1.564211,1.584209,1.550700,1.567890,1.567890,0
2010-09-27,1.582955,1.592002,1.570450,1.571660,1.571660,0
2010-10-04,1.581828,1.601845,1.575150,1.588007,1.588007,0
2010-10-11,1.595405,1.610202,1.577710,1.600640,1.600640,0
2010-10-18,1.598082,1.600512,1.565803,1.571191,1.571191,0
2010-10-25,1.567988,1.601999,1.567202,1.577412,1.577412,0
2010-11-01,1.601999,1.629832,1.596653,1.627604,1.627604,0
2010-11-08,1.621008,1.621008,1.596679,1.610565,1.610565,0
2010-11-15,1.612851,1.615457,1.585993,1.605188,1.605188,0
2010-11-22,1.600256,1.608570,1.561402,1.575970,1.575970,0
2010-11-29,1.560111,1.571388,1.548851,1.559090,1.559090,0
2010-12-06,1.576839,1.586294,1.566097,1.577511,1.577511,0
2010-12-13,1.579454,1.590837,1.547485,1.563282,1.563282,0
2010-12-20,1.551398,1.557608,1.537610,1.544640,1.544640,0
2010-12-27,1.541616,1.565803,1.535579,1.543710,1.543710,0
2011-01-03,1.557608,1.564602,1.541592,1.545094,1.545094,0
2011-01-10,1.554509,1.588764,1.547820,1.584284,1.584284,0
2011-01-17,1.588234,1.606013,1.583807,1.590989,1.590989,0
2011-01-24,1.599411,1.601691,1.575895,1.592686,1.592686,0
2011-01-31,1.582729,1.627790,1.582654,1.613450,1.613450,0
2011-02-07,1.610254,1.618594,1.596908,1.609710,1.609710,0
2011-02-14,1.600948,1.624695,1.598389,1.617809,1.617809,0
2011-02-21,1.624907,1.626995,1.603592,1.614440,1.614440,0
2011-02-28,1.610047,1.634307,1.607304,1.627445,1.627445,0
2011-03-07,1.626677,1.633853,1.598210,1.606606,1.606606,0
2011-03-14,1.607459,1.618909,1.598517,1.614335,1.614335,0
2011-03-21,1.622376,1.640070,1.605497,1.612201,1.612201,0
2011-03-28,1.600871,1.615091,1.594007,1.603412,1.603412,0
2011-04-04,1.611941,1.642818,1.610124,1.632120,1.632120,0
2011-04-11,1.637438,1.642495,1.623113,1.626889,1.626889,0
2011-04-18,1.631987,1.659916,1.617887,1.651473,1.651473,0
2011-04-25,1.652319,1.674313,1.643493,1.665002,1.665002,0
2011-05-02,1.670090,1.673724,1.635804,1.638592,1.638592,0
2011-05-09,1.634628,1.651310,1.617809,1.628399,1.628399,0
2011-05-16,1.617599,1.630311,1.611396,1.623192,1.623192,0
2011-05-23,1.621455,1.650792,1.606606,1.638538,1.638538,0
2011-05-30,1.650628,1.654807,1.629089,1.636152,1.636152,0
2011-06-06,1.645522,1.646904,1.622113,1.636554,1.636554,0
2011-06-13,1.622955,1.644007,1.608105,1.616109,1.616109,0
2011-06-20,1.617704,1.625990,1.594337,1.602615,1.602615,0
2011-06-27,1.596526,1.611889,1.591571,1.604802,1.604802,0
2011-07-04,1.606994,1.613788,1.593397,1.598108,1.598108,0
2011-07-11,1.602513,1.618909,1.579005,1.614909,1.614909,0
2011-07-18,1.611396,1.632760,1.601102,1.632333,1.632333,0
2011-07-25,1.630789,1.647039,1.626598,1.636849,1.636849,0
2011-08-01,1.641497,1.647528,1.623113,1.623587,1.623587,0
2011-08-08,1.641928,1.647012,1.611396,1.622797,1.622797,0
2011-08-15,1.629275,1.661820,1.626307,1.650792,1.650792,0
2011-08-22,1.647799,1.657248,1.621508,1.628320,1.628320,0
2011-08-29,1.635002,1.645522,1.613528,1.618804,1.618804,0
2011-09-05,1.617312,1.618699,1.586093,1.597750,1.597750,0
2011-09-12,1.585640,1.588588,1.571042,1.579305,1.579305,0
2011-09-19,1.572451,1.575721,1.533201,1.536169,1.536169,0
2011-09-26,1.548731,1.571388,1.543710,1.559941,1.559941,0
2011-10-03,1.558263,1.564186,1.528608,1.543448,1.543448,0
